time (s),power (mW),amplitude (m) = 1e-06,fiber radius = 7.500000000000001e-05,# fibers = 128,beam waist = 0.00031428571428571427
0.0,-0.08563547164545726,1e-06
1e-06,-0.08363832382593905,9.68583161128631e-07
2e-06,-0.08009215823198934,8.763066800438636e-07
3e-06,-0.06735530570344217,7.289686274214115e-07
4e-06,-0.04610671301887015,5.358267949789966e-07
4.9999999999999996e-06,-0.02928564379960985,3.0901699437494744e-07
6e-06,-0.005627795120467294,6.27905195293133e-08
7e-06,0.015899016198281046,-1.8738131458572458e-07
8e-06,0.039230983440445844,-4.257792915650727e-07
9e-06,0.0565829881044273,-6.374239897486897e-07
9.999999999999999e-06,0.071025075058055,-8.090169943749473e-07
1.1e-05,0.08232410389854872,-9.297764858882513e-07
1.2e-05,0.08670017390558282,-9.921147013144778e-07
1.3e-05,0.08670017390558282,-9.921147013144778e-07
1.4e-05,0.08232410389854872,-9.297764858882514e-07
1.4999999999999999e-05,0.071025075058055,-8.090169943749477e-07
1.6e-05,0.0565829881044273,-6.374239897486895e-07
1.7e-05,0.039230983440445844,-4.257792915650729e-07
1.8e-05,0.015899016198281046,-1.873813145857246e-07
1.8999999999999998e-05,-0.005627795120467294,6.279051952931283e-08
1.9999999999999998e-05,-0.02928564379960985,3.0901699437494723e-07
2.1e-05,-0.04610671301887015,5.358267949789959e-07
2.2e-05,-0.06735530570344217,7.289686274214112e-07
2.3e-05,-0.08009215823198934,8.763066800438636e-07
2.4e-05,-0.08363832382593905,9.685831611286312e-07
2.4999999999999998e-05,-0.08563547164545726,1e-06
2.6e-05,-0.08363832382593905,9.685831611286312e-07
2.7e-05,-0.08009215823198934,8.763066800438638e-07
2.8e-05,-0.06735530570344217,7.289686274214115e-07
2.9e-05,-0.04610671301887015,5.358267949789964e-07
2.9999999999999997e-05,-0.02928564379960985,3.0901699437494856e-07
3.1e-05,-0.005627795120467294,6.279051952931331e-08
3.2e-05,0.015899016198281046,-1.87381314585725e-07
3.2999999999999996e-05,0.039230983440445844,-4.257792915650717e-07
3.4e-05,0.0565829881044273,-6.374239897486892e-07
3.5e-05,0.071025075058055,-8.090169943749472e-07
3.6e-05,0.08232410389854872,-9.297764858882514e-07
3.7e-05,0.08670017390558282,-9.921147013144776e-07
3.7999999999999995e-05,0.08670017390558282,-9.92114701314478e-07
3.9e-05,0.08232410389854872,-9.297764858882516e-07
3.9999999999999996e-05,0.071025075058055,-8.090169943749476e-07
4.1e-05,0.0565829881044273,-6.374239897486897e-07
4.2e-05,0.039230983440445844,-4.2577929156507396e-07
4.2999999999999995e-05,0.015899016198281046,-1.8738131458572572e-07
4.4e-05,-0.005627795120467294,6.27905195293126e-08
4.4999999999999996e-05,-0.02928564379960985,3.0901699437494697e-07
4.6e-05,-0.04610671301887015,5.358267949789966e-07
4.7e-05,-0.06735530570344217,7.289686274214104e-07
4.8e-05,-0.08009215823198934,8.763066800438639e-07
4.9e-05,-0.08363832382593905,9.68583161128631e-07
4.9999999999999996e-05,-0.08563547164545726,1e-06
5.1e-05,-0.08363832382593905,9.685831611286312e-07
5.2e-05,-0.08009215823198934,8.763066800438643e-07
5.3e-05,-0.06735530570344217,7.289686274214111e-07
5.4e-05,-0.04610671301887015,5.358267949789973e-07
5.4999999999999995e-05,-0.02928564379960985,3.090169943749479e-07
5.6e-05,-0.005627795120467294,6.279051952931356e-08
5.6999999999999996e-05,0.015899016198281046,-1.8738131458572305e-07
5.8e-05,0.039230983440445844,-4.257792915650731e-07
5.9e-05,0.0565829881044273,-6.374239897486889e-07
5.9999999999999995e-05,0.071025075058055,-8.090169943749459e-07
6.1e-05,0.08232410389854872,-9.297764858882513e-07
6.2e-05,0.08670017390558282,-9.921147013144778e-07
6.3e-05,0.08670017390558282,-9.921147013144778e-07
6.4e-05,0.08232410389854872,-9.297764858882511e-07
6.5e-05,0.071025075058055,-8.090169943749477e-07
6.599999999999999e-05,0.0565829881044273,-6.374239897486913e-07
6.7e-05,0.039230983440445844,-4.257792915650726e-07
6.8e-05,0.015899016198281046,-1.8738131458572599e-07
6.9e-05,-0.005627795120467294,6.279051952931057e-08
7e-05,-0.02928564379960985,3.0901699437494676e-07
7.099999999999999e-05,-0.04610671301887015,5.358267949789949e-07
7.2e-05,-0.06735530570344217,7.289686274214115e-07
7.3e-05,-0.08009215823198934,8.763066800438629e-07
7.4e-05,-0.08363832382593905,9.685831611286304e-07
7.5e-05,-0.08563547164545726,1e-06
7.599999999999999e-05,-0.08363832382593905,9.685831611286316e-07
7.7e-05,-0.08009215823198934,8.763066800438636e-07
7.8e-05,-0.06735530570344217,7.289686274214125e-07
7.9e-05,-0.04610671301887015,5.358267949789991e-07
7.999999999999999e-05,-0.02928564379960985,3.090169943749482e-07
8.099999999999999e-05,-0.005627795120467294,6.279051952931557e-08
8.2e-05,0.015899016198281046,-1.8738131458572453e-07
8.3e-05,0.039230983440445844,-4.2577929156507126e-07
8.4e-05,0.0565829881044273,-6.374239897486874e-07
8.499999999999999e-05,0.071025075058055,-8.090169943749469e-07
8.599999999999999e-05,0.08232410389854872,-9.297764858882505e-07
8.7e-05,0.08670017390558282,-9.921147013144778e-07
8.8e-05,0.08670017390558282,-9.92114701314478e-07
8.9e-05,0.08232410389854872,-9.297764858882524e-07
8.999999999999999e-05,0.071025075058055,-8.090169943749478e-07
9.099999999999999e-05,0.0565829881044273,-6.374239897486915e-07
9.2e-05,0.039230983440445844,-4.257792915650728e-07
9.3e-05,0.015899016198281046,-1.873813145857262e-07
9.4e-05,-0.005627795120467294,6.279051952931033e-08
9.499999999999999e-05,-0.02928564379960985,3.0901699437494654e-07
9.6e-05,-0.04610671301887015,5.358267949789976e-07
9.7e-05,-0.06735530570344217,7.289686274214113e-07
9.8e-05,-0.08009215823198934,8.763066800438627e-07
9.9e-05,-0.08363832382593905,9.685831611286304e-07
